exercicio,periodo,periodicidade,instituicao,cod_ibge,uf,co_poder,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,tipo_demonstrativo,municipio_nome,municipio_cod_ibge
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),1658991.64,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),4820446.19,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),2892919.71,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),4326285.08,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),3892536.35,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),4424436.58,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),42654075.52,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),96256268.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, §1º, da CF)",700012.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasDeBancada,"(-) Transferências obrigatórias da União relativas às emendas de bancada (art. 166, § 16, da CF)",100000.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,TransferenciasDaUniaoRelativasARemuneracaoDosAgentesComunitariosDeSaude,"(-) Transferências da União relativas à remuneração dos agentes comunitários de saúde e de combate às endemias (CF, art. 198, §11)",2012453.69,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,ReceitaCorrenteLiquidaAjustada,= RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DA DESPESA COM PESSOAL (V),93443802.57,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb),42654075.52,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (VI) = (IIIa + IIIb),45.65,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF)",50459653.39,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteMaximoDespesaComPessoalTotal,"LIMITE MÁXIMO (VII) (incisos I, II e III, art. 20 da LRF)",54.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF)",47936670.72,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimitePrudencialDespesaComPessoalTotal,"LIMITE PRUDENCIAL (VIII) = (0,95 x VII) (parágrafo único do art. 22 da LRF)",51.3,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,Valor,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF)",45413688.05,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 01,M,Padrão,% sobre a RCL Ajustada,LimiteDeAlertaDespesaComPessoalTotal,"LIMITE DE ALERTA (IX) = (0,90 x VII) (inciso II do §1º do art. 59 da LRF)",48.6,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),41718287.45,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),41347463.06,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaContratual,Dívida Contratual,41718287.45,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaContratual,Dívida Contratual,41347463.06,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,41718287.45,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividas,Parcelamento e Renegociação de Dívidas,41347463.06,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,41718287.45,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ParcelamentoERenegociacaoDeDividasDeContribuicoesSociaisPrevidenciarias,De Contribuições Previdenciárias,41347463.06,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DeducoesDaDividaConsolidada,DEDUÇÕES (II),-1227386.69,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DeducoesDaDividaConsolidada,DEDUÇÕES (II),6979087.42,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,-1227386.69,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2DisponibilidadeDeCaixa,Disponibilidade de Caixa,6976581.22,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,8339290.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DisponibilidadeDeCaixaBrutaAnexo02,Disponibilidade de Caixa Bruta,11518081.45,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,9566676.69,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RestosAPagarProcessadosExcetoPrecatorios,(-) Restos a Pagar Processados,4541500.23,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DemaisHaveresFinanceiros,Demais Haveres Financeiros,2506.2,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),42945674.14,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),34368375.64,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),91090184.47,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,RGF2ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (IV),96256268.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",750012.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, § 1º, da CF) (V)",700012.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),90340172.47,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VI) = (IV - V),95556256.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),46.18,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PercentualDaDCSobreARCL,% da DC sobre a RCL AJUSTADA (I/VI),43.27,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),47.54,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,PercentualDaDCLSobreARCL,% da DCL sobre a RCL AJUSTADA (III/VI),35.97,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,108408206.96,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,LimiteDefinidoPorResolucaoDoSenadoFederal,LIMITE DEFINIDO POR RESOLUÇÃO DO SENADO FEDERAL,114667507.51,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),97567386.27,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,Até o 1º Quadrimestre,LimiteDeAlerta,LIMITE DE ALERTA (inciso III do § 1º do art. 59 da LRF),103200756.76,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 02,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RPNaoProcessadosDeExerciciosAnteriores,RP Não-Processados,1227386.69,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,RGF3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (VI),91090184.47,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,Até o 1º Quadrimestre,RGF3ReceitaCorrenteLiquida,RECEITA CORRENTE LÍQUIDA - RCL (VI),96256268.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, §1º, da CF) (VII)",750012.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,Até o 1º Quadrimestre,TransferenciasObrigatoriasDaUniaoRelativasAsEmendasIndividuais,"(-) Transferências Obrigatórias da União Relativas às Emendas Individuais (art. 166-A, §1º, da CF) (VII)",700012.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,SALDO DO EXERCÍCIO ANTERIOR,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VIII) = (VI - VII),90340172.47,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 03,M,Padrão,Até o 1º Quadrimestre,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamento,RECEITA CORRENTE LÍQUIDA AJUSTADA PARA CÁLCULO DOS LIMITES DE ENDIVIDAMENTO (VIII) = (VI - VII),95556256.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquida,Receita Corrente Líquida,96256268.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquidaAjustadaParaCalculoDosLimitesDeEndividamentoDemonstrativoSimplificado,Receita Corrente Líquida Ajustada para Cálculo dos Limites de Endividamento,95556256.26,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,ReceitaCorrenteLiquidaAjustada,Receita Corrente Líquida Ajustada para Cálculo dos Limites da Despesa com Pessoal,93443802.57,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR,DespesaTotalComPessoalDemonstrativoSimplificado,Despesa Total com Pessoal - DTP,42654075.52,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,DespesaTotalComPessoalDemonstrativoSimplificado,Despesa Total com Pessoal - DTP,45.65,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR,LimiteMaximoDespesaComPessoalDemonstrativoSimplificado,"Limite Máximo (incisos I, II e III art. 20 da LRF) - <%>",50459653.39,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteMaximoDespesaComPessoalDemonstrativoSimplificado,"Limite Máximo (incisos I, II e III art. 20 da LRF) - <%>",54.0,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR,LimitePrudencialDespesaComPessoalDemonstrativoSimplificado,Limite Prudencial (parágrafo único art. 22 da LRF) - <%>,47936670.71,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimitePrudencialDespesaComPessoalDemonstrativoSimplificado,Limite Prudencial (parágrafo único art. 22 da LRF) - <%>,51.3,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR,LimiteDeAlertaDespesaComPessoalDemonstrativoSimplificado,Limite de Alerta (inciso II do §1º do art. 59 da LRF) - <%>,45413688.05,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDeAlertaDespesaComPessoalDemonstrativoSimplificado,Limite de Alerta (inciso II do §1º do art. 59 da LRF) - <%>,48.6,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,DividaConsolidadaLiquidaDemonstrativoSimplificado,Dívida Consolidada Líquida,34368375.64,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,DividaConsolidadaLiquidaDemonstrativoSimplificado,Dívida Consolidada Líquida,35.97,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,VALOR ATÉ O QUADRIMESTRE DE REFERÊNCIA,LimiteDefinidoPorResolucaoDoSenadoFederalDividaConsolidadaDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,114667507.51,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Banabuiú - CE,2301851,CE,E,16447,RGF-Anexo 06,M,Padrão,% SOBRE A RCL AJUSTADA,LimiteDefinidoPorResolucaoDoSenadoFederalDividaConsolidadaDemonstrativoSimplificado,Limite Definido por Resolução do Senado Federal,122.71,2024,RGF,Banabuiú,2301851
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),9620061.97,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),10660144.28,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),11405538.96,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),10265892.48,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),10682604.0,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),18337179.07,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-5>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),10885194.14,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-4>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),18623152.89,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-3>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),9786620.99,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-2>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),11439186.64,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-1>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),17439927.75,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR>,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),13047742.02,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,TOTAL (ÚLTIMOS 12 MESES) (a),DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),152193245.19,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-11>,DespesaComPessoalAtivoBruta,Pessoal Ativo,7685715.17,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-10>,DespesaComPessoalAtivoBruta,Pessoal Ativo,8708179.53,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-9>,DespesaComPessoalAtivoBruta,Pessoal Ativo,8536631.84,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-8>,DespesaComPessoalAtivoBruta,Pessoal Ativo,8340480.74,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-7>,DespesaComPessoalAtivoBruta,Pessoal Ativo,8695587.11,2024,RGF,Boa Viagem,2302404
2024,1,Q,Prefeitura Municipal de Boa Viagem - CE,2302404,CE,E,48213,RGF-Anexo 01,M,Padrão,<MR-6>,DespesaComPessoalAtivoBruta,Pessoal Ativo,16346620.86,2024,RGF,Boa Viagem,2302404
